base_gmrl,base_len,time_model,time_database,time_validate,time_plan,time_train,time_search,time_base,time_train_batch_update,time_train_predict,time_train_train,time_train_use_generated
0.2713167820891352,80,692.1017611026764,369.5199418067932,,36.594558000564575,655.1245119571686,24.785365104675293,0.07724881172180176,544.3495509624481,27.77675485610962,77.34805059432983,0.1582789421081543
0.2703878362321594,80,699.0381217002869,426.48262882232666,,40.40885806083679,658.1593749523163,28.5305655002594,0.052991628646850586,537.7894048690796,29.880537509918213,84.49169063568115,0.16133809089660645
0.26969568780545455,80,667.8545944690704,431.692223072052,146.04658699035645,35.745232343673706,631.6223919391632,24.01992964744568,0.08245563507080078,521.6290802955627,30.645838022232056,72.7416479587555,0.15516304969787598
0.26959699339103754,80,679.3282108306885,302.0103688240051,,37.69183588027954,641.2282774448395,26.336556911468506,0.11342644691467285,536.7944483757019,28.408817291259766,70.99365544319153,0.1658306121826172
0.2689583893951469,80,698.7408881187439,332.1379346847534,,35.470441818237305,662.860922574997,23.630277395248413,0.09533882141113281,550.9459166526794,31.852391242980957,73.4127767086029,0.1552577018737793
0.2682617843840394,80,690.2434058189392,395.54470229148865,,35.385101556777954,654.4510374069214,23.53168272972107,0.07665371894836426,538.6905884742737,30.37173295021057,78.78728461265564,0.1586298942565918
0.26407474807449216,80,667.2928764820099,554.8419477939606,144.51567006111145,36.4451699256897,630.3131375312805,25.53328537940979,0.09537959098815918,502.5154061317444,33.950295209884644,86.32539558410645,0.13560724258422852
0.26280277773307925,80,774.8226163387299,340.23921751976013,,35.77496147155762,738.6914105415344,24.47966766357422,0.052854061126708984,628.5748248100281,27.00535297393799,77.8333055973053,0.13625001907348633
0.260127352647127,80,775.4018814563751,264.1693866252899,,35.91583800315857,739.2678179740906,24.45175552368164,0.05572342872619629,632.3186678886414,25.009262561798096,77.92861914634705,0.12747693061828613
0.25746551723462124,80,720.6769359111786,270.39090514183044,,32.87148189544678,687.577002286911,21.81635046005249,0.07439422607421875,581.6407656669617,26.19450330734253,75.89677691459656,0.14219427108764648
0.2561192379571693,80,695.7759647369385,358.5961956977844,143.10084652900696,34.665443420410156,660.814635515213,23.87647819519043,0.05887269973754883,555.5032684803009,26.006011962890625,75.27589344978333,0.1367042064666748
0.2543627733588497,80,634.4686095714569,361.8526930809021,,33.774986267089844,600.5112738609314,22.964102745056152,0.04029679298400879,488.7661907672882,27.46091341972351,79.4533486366272,0.14246463775634766
0.2543627733588497,80,668.5559892654419,303.34876799583435,,36.44910788536072,631.9699025154114,24.284660577774048,0.0932166576385498,518.1428806781769,28.42963719367981,80.29109144210815,0.16273713111877441
0.2535993067521493,80,635.0519952774048,367.0335547924042,,35.75057244300842,599.1051235198975,24.197065591812134,0.06375718116760254,504.36794996261597,26.73538088798523,63.706053256988525,0.1615285873413086
0.25347785175715604,80,681.5694265365601,368.5018148422241,148.09554362297058,38.84940814971924,642.5875487327576,24.520106315612793,0.159393310546875,519.0139667987823,31.64975118637085,85.30472731590271,0.15069007873535156
0.2533409645162467,80,694.9116187095642,364.9969940185547,,37.11869478225708,657.6147570610046,25.063120126724243,0.09841489791870117,545.5785028934479,29.26401710510254,76.63013982772827,0.15913963317871094
0.2515059227444957,80,709.7441630363464,350.313134431839,,39.083436250686646,670.4785003662109,26.322240352630615,0.1957390308380127,545.715957403183,29.617868661880493,88.28498196601868,0.16166353225708008
